ISO,Language,Dialect,Genetics,Speakers,Method,Quantity,vowel,f1,f2,f3
ori,Oriya,Standard,IndoEuropean>IndoIranian>IndoAryan>Eastern,1,Isolation,Uniform,o,300.0,600.0,2400
ori,Oriya,Standard,IndoEuropean>IndoIranian>IndoAryan>Eastern,1,Isolation,Uniform,u,250.0,600.0,
pan,Punjabi,Doabi,IndoEuropean>IndoIranian>IndoAryan,6,Wordlist,Long,i,265.0,2637.0,2890
pan,Punjabi,Doabi,IndoEuropean>IndoIranian>IndoAryan,6,Wordlist,Long,e,321.0,2366.0,2765
pan,Punjabi,Doabi,IndoEuropean>IndoIranian>IndoAryan,6,Wordlist,Long,ɛ,663.0,1930.0,2635
pan,Punjabi,Doabi,IndoEuropean>IndoIranian>IndoAryan,6,Wordlist,Long,a,691.0,1061.0,2764
pan,Punjabi,Doabi,IndoEuropean>IndoIranian>IndoAryan,6,Wordlist,Long,o,436.0,1136.0,3021
pan,Punjabi,Doabi,IndoEuropean>IndoIranian>IndoAryan,6,Wordlist,Long,u,396.0,976.0,2442
pan,Punjabi,Doabi,IndoEuropean>IndoIranian>IndoAryan,6,Wordlist,Short,ɪ,339.0,1878.0,2761
pan,Punjabi,Doabi,IndoEuropean>IndoIranian>IndoAryan,6,Wordlist,Short,ə,577.0,1555.0,2885
pan,Punjabi,Doabi,IndoEuropean>IndoIranian>IndoAryan,6,Wordlist,Short,ʊ,429.0,1066.0,2868
pav,Wari',,ChapacuraWanham>Madeira,6,Wordlist,Uniform,i,325.0,2170.0,2920
pav,Wari',,ChapacuraWanham>Madeira,6,Wordlist,Uniform,e,475.0,1985.0,2705
pav,Wari',,ChapacuraWanham>Madeira,6,Wordlist,Uniform,a,745.0,1545.0,2550
pav,Wari',,ChapacuraWanham>Madeira,6,Wordlist,Uniform,o,465.0,975.0,
pav,Wari',,ChapacuraWanham>Madeira,6,Wordlist,Uniform,y,355.0,2005.0,2490
pav,Wari',,ChapacuraWanham>Madeira,6,Wordlist,Uniform,ø,435.0,1900.0,2505
pbu,Pashto,Northern,IndoEuropean>IndoIranian>Iranian>Eastern>SouthEastern,5,Wordlist,Long,i,304.0,2034.0,2660
pbu,Pashto,Northern,IndoEuropean>IndoIranian>Iranian>Eastern>SouthEastern,5,Wordlist,Long,a,655.0,1290.0,2411
pbu,Pashto,Northern,IndoEuropean>IndoIranian>Iranian>Eastern>SouthEastern,5,Wordlist,Long,u,315.0,981.0,2281
pbu,Pashto,Northern,IndoEuropean>IndoIranian>Iranian>Eastern>SouthEastern,5,Wordlist,Short,i,324.0,2018.0,2752
pbu,Pashto,Northern,IndoEuropean>IndoIranian>Iranian>Eastern>SouthEastern,5,Wordlist,Short,e,405.0,1951.0,2568
pbu,Pashto,Northern,IndoEuropean>IndoIranian>Iranian>Eastern>SouthEastern,5,Wordlist,Short,a,626.0,1433.0,2373
pbu,Pashto,Northern,IndoEuropean>IndoIranian>Iranian>Eastern>SouthEastern,5,Wordlist,Short,o,401.0,992.0,2280
pbu,Pashto,Northern,IndoEuropean>IndoIranian>Iranian>Eastern>SouthEastern,5,Wordlist,Short,u,271.0,822.0,2267
pbu,Pashto,Northern,IndoEuropean>IndoIranian>Iranian>Eastern>SouthEastern,5,Wordlist,Short,ə,418.0,1607.0,2421
pei,Chichimeca,,OtoManguean>OtoPame,1,Wordlist,Uniform,i,268.0,2175.0,2926
pei,Chichimeca,,OtoManguean>OtoPame,1,Wordlist,Uniform,e,455.0,1968.0,2658
pei,Chichimeca,,OtoManguean>OtoPame,1,Wordlist,Uniform,æ,689.0,1797.0,2568
pei,Chichimeca,,OtoManguean>OtoPame,1,Wordlist,Uniform,a,707.0,1434.0,2611
pei,Chichimeca,,OtoManguean>OtoPame,1,Wordlist,Uniform,o,478.0,951.0,2480
pei,Chichimeca,,OtoManguean>OtoPame,1,Wordlist,Uniform,u,294.0,728.0,2527
pei,Chichimeca,,OtoManguean>OtoPame,1,Wordlist,Uniform,y,293.0,2002.0,2441
pol,Polish,Standard,IndoEuropean>BaltoSlavic>Slavic>West>Lechitic,3,Wordlist,Uniform,i,305.0,2086.0,3045
pol,Polish,Standard,IndoEuropean>BaltoSlavic>Slavic>West>Lechitic,3,Wordlist,Uniform,e,600.0,1607.0,2507
pol,Polish,Standard,IndoEuropean>BaltoSlavic>Slavic>West>Lechitic,3,Wordlist,Uniform,a,732.0,1300.0,2561
pol,Polish,Standard,IndoEuropean>BaltoSlavic>Slavic>West>Lechitic,3,Wordlist,Uniform,o,576.0,1092.0,2388
pol,Polish,Standard,IndoEuropean>BaltoSlavic>Slavic>West>Lechitic,3,Wordlist,Uniform,u,389.0,1025.0,2435
pol,Polish,Standard,IndoEuropean>BaltoSlavic>Slavic>West>Lechitic,3,Wordlist,Uniform,ɨ,422.0,1722.0,2447
por,Portuguese,Blumenau Brazilian,IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>IberoRomance>WestIberian,3,Wordlist,Uniform,i,337.0,2118.0,2695
por,Portuguese,Blumenau Brazilian,IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>IberoRomance>WestIberian,3,Wordlist,Uniform,e,433.0,1875.0,2490
por,Portuguese,Blumenau Brazilian,IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>IberoRomance>WestIberian,3,Wordlist,Uniform,ɛ,585.0,1659.0,2468
por,Portuguese,Blumenau Brazilian,IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>IberoRomance>WestIberian,3,Wordlist,Uniform,a,656.0,1306.0,
por,Portuguese,Blumenau Brazilian,IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>IberoRomance>WestIberian,3,Wordlist,Uniform,ɔ,588.0,1024.0,
por,Portuguese,Blumenau Brazilian,IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>IberoRomance>WestIberian,3,Wordlist,Uniform,o,428.0,878.0,
por,Portuguese,Blumenau Brazilian,IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>IberoRomance>WestIberian,3,Wordlist,Uniform,u,330.0,783.0,
pri,Paici,,Austronesian>MalayoPolinesian>Oceanic>SouthernOceanic>NewCaledonian>Norhten>CentralNorthern,5,Wordlist,Uniform,i,280.0,2106.0,2948
pri,Paici,,Austronesian>MalayoPolinesian>Oceanic>SouthernOceanic>NewCaledonian>Norhten>CentralNorthern,5,Wordlist,Uniform,e,344.0,2091.0,2646
pri,Paici,,Austronesian>MalayoPolinesian>Oceanic>SouthernOceanic>NewCaledonian>Norhten>CentralNorthern,5,Wordlist,Uniform,ɛ,525.0,1876.0,2538
pri,Paici,,Austronesian>MalayoPolinesian>Oceanic>SouthernOceanic>NewCaledonian>Norhten>CentralNorthern,5,Wordlist,Uniform,a,793.0,1415.0,2394
pri,Paici,,Austronesian>MalayoPolinesian>Oceanic>SouthernOceanic>NewCaledonian>Norhten>CentralNorthern,5,Wordlist,Uniform,ɔ,604.0,971.0,2303
pri,Paici,,Austronesian>MalayoPolinesian>Oceanic>SouthernOceanic>NewCaledonian>Norhten>CentralNorthern,5,Wordlist,Uniform,o,383.0,781.0,2375
pri,Paici,,Austronesian>MalayoPolinesian>Oceanic>SouthernOceanic>NewCaledonian>Norhten>CentralNorthern,5,Wordlist,Uniform,u,318.0,787.0,2320
pri,Paici,,Austronesian>MalayoPolinesian>Oceanic>SouthernOceanic>NewCaledonian>Norhten>CentralNorthern,5,Wordlist,Uniform,ɯ,333.0,1496.0,2257
pri,Paici,,Austronesian>MalayoPolinesian>Oceanic>SouthernOceanic>NewCaledonian>Norhten>CentralNorthern,5,Wordlist,Uniform,ɤ,422.0,1513.0,2256
pri,Paici,,Austronesian>MalayoPolinesian>Oceanic>SouthernOceanic>NewCaledonian>Norhten>CentralNorthern,5,Wordlist,Uniform,ʌ,573.0,1500.0,2387
prk,Wa,Kunming,AustroAsiatic>MonKhmer>Northern>Palaungic>Waic,1,Wordlist,Uniform,i,315.0,2488.0,
prk,Wa,Kunming,AustroAsiatic>MonKhmer>Northern>Palaungic>Waic,1,Wordlist,Uniform,e,366.0,2355.0,
prk,Wa,Kunming,AustroAsiatic>MonKhmer>Northern>Palaungic>Waic,1,Wordlist,Uniform,ɛ,589.0,2083.0,
prk,Wa,Kunming,AustroAsiatic>MonKhmer>Northern>Palaungic>Waic,1,Wordlist,Uniform,a,750.0,1265.0,
prk,Wa,Kunming,AustroAsiatic>MonKhmer>Northern>Palaungic>Waic,1,Wordlist,Uniform,ɔ,525.0,926.0,
prk,Wa,Kunming,AustroAsiatic>MonKhmer>Northern>Palaungic>Waic,1,Wordlist,Uniform,o,495.0,983.0,
prk,Wa,Kunming,AustroAsiatic>MonKhmer>Northern>Palaungic>Waic,1,Wordlist,Uniform,u,334.0,784.0,
prk,Wa,Kunming,AustroAsiatic>MonKhmer>Northern>Palaungic>Waic,1,Wordlist,Uniform,ɨ,338.0,1703.0,
prk,Wa,Kunming,AustroAsiatic>MonKhmer>Northern>Palaungic>Waic,1,Wordlist,Uniform,ə,464.0,1494.0,
pwn,Paiwan,,Austronesian>Paiwanic,3,Wordlist,Uniform,i,419.0,2185.0,2630
pwn,Paiwan,,Austronesian>Paiwanic,3,Wordlist,Uniform,a,812.0,1235.0,2534
pwn,Paiwan,,Austronesian>Paiwanic,3,Wordlist,Uniform,u,470.0,809.0,2631
pwn,Paiwan,,Austronesian>Paiwanic,3,Wordlist,Uniform,ə,605.0,1630.0,2596
que,Quichua,Otavalo,Quechuan,13,Carrier sentence,Uniform,ɪ,339.0,2208.0,2853
que,Quichua,Otavalo,Quechuan,13,Carrier sentence,Uniform,a,653.0,1585.0,2556
que,Quichua,Otavalo,Quechuan,13,Carrier sentence,Uniform,ʊ,435.0,1090.0,2636
quz,Quechua,Cusco,Quechuan>QuechuaII>C,5,Carrier sentence,Uniform,i,316.0,2246.0,2839
quz,Quechua,Cusco,Quechuan>QuechuaII>C,5,Carrier sentence,Uniform,e,417.0,1991.0,2692
quz,Quechua,Cusco,Quechuan>QuechuaII>C,5,Carrier sentence,Uniform,a,698.0,1485.0,2587
quz,Quechua,Cusco,Quechuan>QuechuaII>C,5,Carrier sentence,Uniform,o,506.0,1077.0,2380
quz,Quechua,Cusco,Quechuan>QuechuaII>C,5,Carrier sentence,Uniform,u,370.0,1192.0,2436
ron,Romanian,Stadard,IndoEuropean>Italic>Romance>EastRomance,3,Wordlist,Uniform,i,232.0,2123.0,2768
ron,Romanian,Stadard,IndoEuropean>Italic>Romance>EastRomance,3,Wordlist,Uniform,e,443.0,1823.0,2547
ron,Romanian,Stadard,IndoEuropean>Italic>Romance>EastRomance,3,Wordlist,Uniform,a,657.0,1217.0,2333
ron,Romanian,Stadard,IndoEuropean>Italic>Romance>EastRomance,3,Wordlist,Uniform,o,465.0,805.0,2250
ron,Romanian,Stadard,IndoEuropean>Italic>Romance>EastRomance,3,Wordlist,Uniform,u,260.0,695.0,2035
ron,Romanian,Stadard,IndoEuropean>Italic>Romance>EastRomance,3,Wordlist,Uniform,ɨ,260.0,1533.0,2208
ron,Romanian,Stadard,IndoEuropean>Italic>Romance>EastRomance,3,Wordlist,Uniform,ə,495.0,1388.0,2390
ruq,Megleno-Romanian,,IndoEuropean>Italic>Romance>EasternRomance,3,Wordlist,Short,i,319.0,2233.0,2923
ruq,Megleno-Romanian,,IndoEuropean>Italic>Romance>EasternRomance,3,Wordlist,Short,e,400.0,2007.0,2621
ruq,Megleno-Romanian,,IndoEuropean>Italic>Romance>EasternRomance,3,Wordlist,Short,ɛ,519.0,1971.0,2570
ruq,Megleno-Romanian,,IndoEuropean>Italic>Romance>EasternRomance,3,Wordlist,Short,a,806.0,1504.0,2456
ruq,Megleno-Romanian,,IndoEuropean>Italic>Romance>EasternRomance,3,Wordlist,Short,ɔ,610.0,1279.0,2460
ruq,Megleno-Romanian,,IndoEuropean>Italic>Romance>EasternRomance,3,Wordlist,Short,o,449.0,991.0,2387
ruq,Megleno-Romanian,,IndoEuropean>Italic>Romance>EasternRomance,3,Wordlist,Short,u,323.0,781.0,2296
ruq,Megleno-Romanian,,IndoEuropean>Italic>Romance>EasternRomance,3,Wordlist,Short,ɨ,325.0,1466.0,2528
ruq,Megleno-Romanian,,IndoEuropean>Italic>Romance>EasternRomance,3,Wordlist,Short,ɘ,430.0,1534.0,2489
ruq,Megleno-Romanian,,IndoEuropean>Italic>Romance>EasternRomance,3,Wordlist,Short,ɜ,491.0,1457.0,2434
rus,Russian,,IndoEuropean>BaltoSlavic>Slavic>EastSlavic,2,Wordlist,Uniform,i,350.0,2460.0,
rus,Russian,,IndoEuropean>BaltoSlavic>Slavic>EastSlavic,2,Wordlist,Uniform,e,510.0,2050.0,
rus,Russian,,IndoEuropean>BaltoSlavic>Slavic>EastSlavic,2,Wordlist,Uniform,a,690.0,1510.0,
rus,Russian,,IndoEuropean>BaltoSlavic>Slavic>EastSlavic,2,Wordlist,Uniform,o,470.0,1025.0,
rus,Russian,,IndoEuropean>BaltoSlavic>Slavic>EastSlavic,2,Wordlist,Uniform,u,380.0,825.0,
rus,Russian,,IndoEuropean>BaltoSlavic>Slavic>EastSlavic,2,Wordlist,Uniform,ɨ,380.0,1825.0,
sbz,Kaba,Paoua,NiloSaharan>ChariNile>CentralSudanic>BongoBagirmi>Sara,1,Carrier sentence,Long,i,235.0,2031.0,2661
sbz,Kaba,Paoua,NiloSaharan>ChariNile>CentralSudanic>BongoBagirmi>Sara,1,Carrier sentence,Long,e,314.0,2010.0,2550
sbz,Kaba,Paoua,NiloSaharan>ChariNile>CentralSudanic>BongoBagirmi>Sara,1,Carrier sentence,Long,a,796.0,1393.0,2126
sbz,Kaba,Paoua,NiloSaharan>ChariNile>CentralSudanic>BongoBagirmi>Sara,1,Carrier sentence,Long,ɔ,540.0,1150.0,
sbz,Kaba,Paoua,NiloSaharan>ChariNile>CentralSudanic>BongoBagirmi>Sara,1,Carrier sentence,Long,o,360.0,1036.0,2216
sbz,Kaba,Paoua,NiloSaharan>ChariNile>CentralSudanic>BongoBagirmi>Sara,1,Carrier sentence,Long,u,269.0,1088.0,2011
scn,Sicilian,Sallentinian>Lecce,IndoEuropean>Italic>Romance>ItaloWestern>ItaloDalmatian,4,Meaningful sentence,Uniform,i,336.0,2278.0,2896
scn,Sicilian,Sallentinian>Lecce,IndoEuropean>Italic>Romance>ItaloWestern>ItaloDalmatian,4,Meaningful sentence,Uniform,e,464.0,1876.0,2602
scn,Sicilian,Sallentinian>Lecce,IndoEuropean>Italic>Romance>ItaloWestern>ItaloDalmatian,4,Meaningful sentence,Uniform,a,616.0,1362.0,2442
scn,Sicilian,Sallentinian>Lecce,IndoEuropean>Italic>Romance>ItaloWestern>ItaloDalmatian,4,Meaningful sentence,Uniform,o,482.0,1024.0,2591
scn,Sicilian,Sallentinian>Lecce,IndoEuropean>Italic>Romance>ItaloWestern>ItaloDalmatian,4,Meaningful sentence,Uniform,u,373.0,945.0,2690
shi,Tachelhit,,AfroAsiatic>Berber>Northern>Atlas,1,Carrier sentence,Uniform,i,350.0,1880.0,2760
shi,Tachelhit,,AfroAsiatic>Berber>Northern>Atlas,1,Carrier sentence,Uniform,a,570.0,1530.0,2660
shi,Tachelhit,,AfroAsiatic>Berber>Northern>Atlas,1,Carrier sentence,Uniform,u,390.0,1150.0,2190
shq,Albanian,Central Standard,IndoEuropean>Albanian,1,Wordlist,Uniform,i,342.0,2074.0,2788
shq,Albanian,Central Standard,IndoEuropean>Albanian,1,Wordlist,Uniform,e,464.0,1732.0,2314
shq,Albanian,Central Standard,IndoEuropean>Albanian,1,Wordlist,Uniform,a,611.0,1250.0,2267
shq,Albanian,Central Standard,IndoEuropean>Albanian,1,Wordlist,Uniform,o,474.0,934.0,2293
shq,Albanian,Central Standard,IndoEuropean>Albanian,1,Wordlist,Uniform,u,378.0,812.0,2784
shq,Albanian,Central Standard,IndoEuropean>Albanian,1,Wordlist,Uniform,y,315.0,1624.0,2236
shq,Albanian,Central Standard,IndoEuropean>Albanian,1,Wordlist,Uniform,ə,506.0,1309.0,2248
skf,Sakurabiat,,Tupian>Tupari,2,Carrier sentence,Long,i,309.0,2475.0,
skf,Sakurabiat,,Tupian>Tupari,2,Carrier sentence,Long,ɛ,548.0,2062.0,
skf,Sakurabiat,,Tupian>Tupari,2,Carrier sentence,Long,a,686.0,1345.0,
skf,Sakurabiat,,Tupian>Tupari,2,Carrier sentence,Long,o,408.0,980.0,
skf,Sakurabiat,,Tupian>Tupari,2,Carrier sentence,Long,ɨ,356.0,1945.0,
skf,Sakurabiat,,Tupian>Tupari,2,Carrier sentence,Short,i,325.0,2417.0,
skf,Sakurabiat,,Tupian>Tupari,2,Carrier sentence,Short,ɛ,535.0,2010.0,
skf,Sakurabiat,,Tupian>Tupari,2,Carrier sentence,Short,a,681.0,1327.0,
skf,Sakurabiat,,Tupian>Tupari,2,Carrier sentence,Short,o,411.0,959.0,
skf,Sakurabiat,,Tupian>Tupari,2,Carrier sentence,Short,ɨ,380.0,1980.0,
slk,Slovak,,IndoEuropean>Slavic>West>CzeckSlovak,2,Wordlist,Long,i,225.0,2125.0,2683
slk,Slovak,,IndoEuropean>Slavic>West>CzeckSlovak,2,Wordlist,Long,e,417.0,1700.0,2433
slk,Slovak,,IndoEuropean>Slavic>West>CzeckSlovak,2,Wordlist,Long,a,675.0,1242.0,2450
slk,Slovak,,IndoEuropean>Slavic>West>CzeckSlovak,2,Wordlist,Long,o,383.0,817.0,2567
slk,Slovak,,IndoEuropean>Slavic>West>CzeckSlovak,2,Wordlist,Long,u,250.0,750.0,2200
slk,Slovak,,IndoEuropean>Slavic>West>CzeckSlovak,2,Wordlist,Short,i,220.0,2e3,2625
slk,Slovak,,IndoEuropean>Slavic>West>CzeckSlovak,2,Wordlist,Short,e,375.0,1700.0,2365
slk,Slovak,,IndoEuropean>Slavic>West>CzeckSlovak,2,Wordlist,Short,æ,600.0,1538.0,2390
slk,Slovak,,IndoEuropean>Slavic>West>CzeckSlovak,2,Wordlist,Short,a,600.0,1165.0,2450
slk,Slovak,,IndoEuropean>Slavic>West>CzeckSlovak,2,Wordlist,Short,o,400.0,890.0,2325
slk,Slovak,,IndoEuropean>Slavic>West>CzeckSlovak,2,Wordlist,Short,u,225.0,750.0,
slv,Slovenian,Standard,IndoEuropean>BaltoSlavic>Slavic>South>Western,5,Wordlist,Long,i,282.0,2174.0,2787
slv,Slovenian,Standard,IndoEuropean>BaltoSlavic>Slavic>South>Western,5,Wordlist,Long,e,362.0,2097.0,2629
slv,Slovenian,Standard,IndoEuropean>BaltoSlavic>Slavic>South>Western,5,Wordlist,Long,ɛ,528.0,1741.0,2526
slv,Slovenian,Standard,IndoEuropean>BaltoSlavic>Slavic>South>Western,5,Wordlist,Long,a,698.0,1217.0,2510
slv,Slovenian,Standard,IndoEuropean>BaltoSlavic>Slavic>South>Western,5,Wordlist,Long,ɔ,579.0,977.0,2573
slv,Slovenian,Standard,IndoEuropean>BaltoSlavic>Slavic>South>Western,5,Wordlist,Long,o,421.0,806.0,2488
slv,Slovenian,Standard,IndoEuropean>BaltoSlavic>Slavic>South>Western,5,Wordlist,Long,u,321.0,855.0,2446
slv,Slovenian,Standard,IndoEuropean>BaltoSlavic>Slavic>South>Western,5,Wordlist,Long,ə,495.0,1335.0,2453
slv,Slovenian,Standard,IndoEuropean>BaltoSlavic>Slavic>South>Western,5,Wordlist,Short,i,288.0,2148.0,2708
slv,Slovenian,Standard,IndoEuropean>BaltoSlavic>Slavic>South>Western,5,Wordlist,Short,ɛ,546.0,1739.0,2522
slv,Slovenian,Standard,IndoEuropean>BaltoSlavic>Slavic>South>Western,5,Wordlist,Short,a,666.0,1252.0,2439
slv,Slovenian,Standard,IndoEuropean>BaltoSlavic>Slavic>South>Western,5,Wordlist,Short,ɔ,594.0,1010.0,2490
slv,Slovenian,Standard,IndoEuropean>BaltoSlavic>Slavic>South>Western,5,Wordlist,Short,u,342.0,834.0,2441
sna,Shona,,NigerCongo>AtlanticCongo>BantuCongo>Bantoid>SouthernBantoid>Bantu>Central>Southern,3,Carrier sentence,Uniform,i,260.0,1960.0,
sna,Shona,,NigerCongo>AtlanticCongo>BantuCongo>Bantoid>SouthernBantoid>Bantu>Central>Southern,3,Carrier sentence,Uniform,e,330.0,1887.0,
sna,Shona,,NigerCongo>AtlanticCongo>BantuCongo>Bantoid>SouthernBantoid>Bantu>Central>Southern,3,Carrier sentence,Uniform,a,668.0,1315.0,
sna,Shona,,NigerCongo>AtlanticCongo>BantuCongo>Bantoid>SouthernBantoid>Bantu>Central>Southern,3,Carrier sentence,Uniform,o,330.0,807.0,
sna,Shona,,NigerCongo>AtlanticCongo>BantuCongo>Bantoid>SouthernBantoid>Bantu>Central>Southern,3,Carrier sentence,Uniform,u,270.0,750.0,
snw,Sele,,NigerCongo>AtlanticCongo>VoltaCongo>Kwa>Nyo>PotouTano>Lelemi,8,Wordlist,Uniform,i,293.0,2025.0,2956
snw,Sele,,NigerCongo>AtlanticCongo>VoltaCongo>Kwa>Nyo>PotouTano>Lelemi,8,Wordlist,Uniform,e,363.0,1913.0,2634
snw,Sele,,NigerCongo>AtlanticCongo>VoltaCongo>Kwa>Nyo>PotouTano>Lelemi,8,Wordlist,Uniform,ɛ,494.0,1906.0,2628
snw,Sele,,NigerCongo>AtlanticCongo>VoltaCongo>Kwa>Nyo>PotouTano>Lelemi,8,Wordlist,Uniform,a,809.0,1477.0,2441
snw,Sele,,NigerCongo>AtlanticCongo>VoltaCongo>Kwa>Nyo>PotouTano>Lelemi,8,Wordlist,Uniform,ɔ,513.0,1035.0,2297
snw,Sele,,NigerCongo>AtlanticCongo>VoltaCongo>Kwa>Nyo>PotouTano>Lelemi,8,Wordlist,Uniform,o,367.0,908.0,2211
snw,Sele,,NigerCongo>AtlanticCongo>VoltaCongo>Kwa>Nyo>PotouTano>Lelemi,8,Wordlist,Uniform,u,300.0,887.0,2008
som,Somali,Standard,AfroAsiatic>Cushitic>East,1,Wordlist,Long,,269.0,2175.0,
som,Somali,Standard,AfroAsiatic>Cushitic>East,1,Wordlist,Long,,324.0,2319.0,
som,Somali,Standard,AfroAsiatic>Cushitic>East,1,Wordlist,Long,,376.0,1889.0,
som,Somali,Standard,AfroAsiatic>Cushitic>East,1,Wordlist,Long,,513.0,1893.0,
som,Somali,Standard,AfroAsiatic>Cushitic>East,1,Wordlist,Long,,617.0,1583.0,
som,Somali,Standard,AfroAsiatic>Cushitic>East,1,Wordlist,Long,,741.0,1380.0,
som,Somali,Standard,AfroAsiatic>Cushitic>East,1,Wordlist,Long,,531.0,1044.0,
som,Somali,Standard,AfroAsiatic>Cushitic>East,1,Wordlist,Long,,351.0,1019.0,
som,Somali,Standard,AfroAsiatic>Cushitic>East,1,Wordlist,Long,,316.0,1008.0,
som,Somali,Standard,AfroAsiatic>Cushitic>East,1,Wordlist,Long,,302.0,1002.0,
som,Somali,Standard,AfroAsiatic>Cushitic>East,1,Wordlist,Short,,279.0,2162.0,
som,Somali,Standard,AfroAsiatic>Cushitic>East,1,Wordlist,Short,,427.0,1958.0,
som,Somali,Standard,AfroAsiatic>Cushitic>East,1,Wordlist,Short,,447.0,2125.0,
som,Somali,Standard,AfroAsiatic>Cushitic>East,1,Wordlist,Short,,710.0,1843.0,
som,Somali,Standard,AfroAsiatic>Cushitic>East,1,Wordlist,Short,,676.0,1409.0,
som,Somali,Standard,AfroAsiatic>Cushitic>East,1,Wordlist,Short,,513.0,960.0,
som,Somali,Standard,AfroAsiatic>Cushitic>East,1,Wordlist,Short,,417.0,907.0,
som,Somali,Standard,AfroAsiatic>Cushitic>East,1,Wordlist,Short,,376.0,1117.0,
som,Somali,Standard,AfroAsiatic>Cushitic>East,1,Wordlist,Short,,331.0,1072.0,
sot,Sotho,Southern,NigerCongo>AtlanticCongo>BenueCongo>Bantoid>SouthernBantoid>Bantu>Central>Southern>SothoTswana>Sotho,1,Carrier sentence,Uniform,i,276.0,2264.0,3092
sot,Sotho,Southern,NigerCongo>AtlanticCongo>BenueCongo>Bantoid>SouthernBantoid>Bantu>Central>Southern>SothoTswana>Sotho,1,Carrier sentence,Uniform,e,385.0,2426.0,3284
sot,Sotho,Southern,NigerCongo>AtlanticCongo>BenueCongo>Bantoid>SouthernBantoid>Bantu>Central>Southern>SothoTswana>Sotho,1,Carrier sentence,Uniform,ɛ̝,416.0,2367.0,2721
sot,Sotho,Southern,NigerCongo>AtlanticCongo>BenueCongo>Bantoid>SouthernBantoid>Bantu>Central>Southern>SothoTswana>Sotho,1,Carrier sentence,Uniform,ɛ,546.0,2258.0,2965
sot,Sotho,Southern,NigerCongo>AtlanticCongo>BenueCongo>Bantoid>SouthernBantoid>Bantu>Central>Southern>SothoTswana>Sotho,1,Carrier sentence,Uniform,a,884.0,1645.0,2636
sot,Sotho,Southern,NigerCongo>AtlanticCongo>BenueCongo>Bantoid>SouthernBantoid>Bantu>Central>Southern>SothoTswana>Sotho,1,Carrier sentence,Uniform,ɔ,564.0,1177.0,2857
sot,Sotho,Southern,NigerCongo>AtlanticCongo>BenueCongo>Bantoid>SouthernBantoid>Bantu>Central>Southern>SothoTswana>Sotho,1,Carrier sentence,Uniform,ɔ̝,414.0,974.0,2771
sot,Sotho,Southern,NigerCongo>AtlanticCongo>BenueCongo>Bantoid>SouthernBantoid>Bantu>Central>Southern>SothoTswana>Sotho,1,Carrier sentence,Uniform,o,393.0,928.0,2609
sot,Sotho,Southern,NigerCongo>AtlanticCongo>BenueCongo>Bantoid>SouthernBantoid>Bantu>Central>Southern>SothoTswana>Sotho,1,Carrier sentence,Uniform,u,255.0,1016.0,2703
spa,Spanish,Canaria,IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian,5,Running speech,Uniform,i,276.0,2057.0,
spa,Spanish,Canaria,IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian,5,Running speech,Uniform,e,369.0,1608.0,
spa,Spanish,Canaria,IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian,5,Running speech,Uniform,a,545.0,1369.0,
spa,Spanish,Canaria,IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian,5,Running speech,Uniform,o,373.0,1007.0,
spa,Spanish,Canaria,IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian,5,Running speech,Uniform,u,281.0,703.0,
sro,Sardinian,Campadinese,IndoEuropean>Italic>Romance>SouthernRomance,2,Wordlist,Uniform,i,290.0,2182.0,2822
sro,Sardinian,Campadinese,IndoEuropean>Italic>Romance>SouthernRomance,2,Wordlist,Uniform,e,380.0,2035.0,2492
sro,Sardinian,Campadinese,IndoEuropean>Italic>Romance>SouthernRomance,2,Wordlist,Uniform,ɛ,460.0,1970.0,2520
sro,Sardinian,Campadinese,IndoEuropean>Italic>Romance>SouthernRomance,2,Wordlist,Uniform,a,615.0,1455.0,2167
sro,Sardinian,Campadinese,IndoEuropean>Italic>Romance>SouthernRomance,2,Wordlist,Uniform,ɔ,535.0,1042.0,2120
sro,Sardinian,Campadinese,IndoEuropean>Italic>Romance>SouthernRomance,2,Wordlist,Uniform,o,437.0,915.0,1950
sro,Sardinian,Campadinese,IndoEuropean>Italic>Romance>SouthernRomance,2,Wordlist,Uniform,u,332.0,785.0,2115
ssw,Siswati,,NigerCongo>AtlanticCongo>BenueCongo>Bantoid>Southern>Bantu>Central>Southern>Nguni>Tekela,5,Wordlist,Uniform,i,343.0,2036.0,
ssw,Siswati,,NigerCongo>AtlanticCongo>BenueCongo>Bantoid>Southern>Bantu>Central>Southern>Nguni>Tekela,5,Wordlist,Uniform,e,450.0,2028.0,
